row_id,product_id,product_name,category,Subcategory
41276,OFF-BI-4836,Ibico Recycled Linen-Style Covers,Office Supplies,Binders
14983,TEC-CO-3679,"Canon Copy Machine, Digital",Technology,Copiers
27009,FUR-FU-4036,"Eldon Clock, Durable",Furniture,Furnishings
32460,OFF-BI-4831,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders
41270,TEC-PH-3181,Avaya 5410 Digital phone,Technology,Phones
30947,FUR-BO-3637,"Bush Floating Shelf Set, Traditional",Furniture,Bookcases
41273,TEC-PH-3811,Cisco SPA301,Technology,Phones
21759,FUR-CH-5773,"SAFCO Executive Leather Armchair, Adjustable",Furniture,Chairs
9377,TEC-CO-3681,"Canon Copy Machine, Laser",Technology,Copiers
38246,OFF-BI-2904,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders
33840,FUR-BO-3649,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases
47569,OFF-AP-4957,"KitchenAid Microwave, Red",Office Supplies,Appliances
1987,FUR-CH-5378,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs
8761,TEC-CO-5990,"Sharp Copy Machine, Color",Technology,Copiers
26481,TEC-PH-5352,"Nokia Signal Booster, VoIP",Technology,Phones
38247,FUR-TA-4624,Hon 61000 Series Interactive Training Tables,Furniture,Tables
13134,TEC-MA-5573,"Panasonic Printer, White",Technology,Machines
25551,TEC-CO-3687,"Canon Fax Machine, Digital",Technology,Copiers
22204,TEC-CO-4769,"HP Fax and Copier, Color",Technology,Copiers
29711,OFF-ST-6247,"Tenex File Cart, Industrial",Office Supplies,Storage
19452,TEC-PH-5268,"Motorola Smart Phone, Full Size",Technology,Phones
17170,FUR-BO-5768,"Safco Corner Shelving, Metal",Furniture,Bookcases
25474,TEC-CO-3597,"Brother Fax Machine, High-Speed",Technology,Copiers
28866,TEC-CO-4589,"Hewlett Personal Copier, Laser",Technology,Copiers
29172,FUR-BO-3617,"Bush 3-Shelf Cabinet, Pine",Furniture,Bookcases
35878,FUR-FU-5420,Nu-Dell Oak Frame,Furniture,Furnishings
32461,OFF-BI-3732,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders
33841,OFF-LA-3242,Avery 52,Office Supplies,Labels
21205,TEC-PH-5845,"Samsung Speaker Phone, VoIP",Technology,Phones
42968,OFF-ST-6033,"Smead File Cart, Single Width",Office Supplies,Storage
8355,FUR-BO-3626,"Bush Classic Bookcase, Pine",Furniture,Bookcases
10830,TEC-PH-3787,"Cisco Audio Dock, with Caller ID",Technology,Phones
28115,TEC-MA-4193,"Epson Card Printer, Durable",Technology,Machines
5420,FUR-TA-5070,"Lesro Training Table, with Bottom Storage",Furniture,Tables
32459,TEC-PH-5630,PowerGen Dual USB Car Charger,Technology,Phones
47080,TEC-CO-4570,"Hewlett Copy Machine, Laser",Technology,Copiers
370,TEC-CO-4775,"HP Fax Machine, High-Speed",Technology,Copiers
25871,FUR-TA-3431,"Bevis Round Table, Rectangular",Furniture,Tables
41275,OFF-BI-3268,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders
15792,TEC-CO-4591,"Hewlett Wireless Fax, Digital",Technology,Copiers
46656,TEC-PH-3153,"Apple Speaker Phone, with Caller ID",Technology,Phones
48716,TEC-AC-3384,"Belkin Keyboard, Bluetooth",Technology,Accessories
41272,OFF-PA-6534,Xerox 1977,Office Supplies,Paper
41102,FUR-FU-5984,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings
38,FUR-TA-3757,"Chromcraft Coffee Table, Rectangular",Furniture,Tables
48981,TEC-CO-6009,"Sharp Wireless Fax, Color",Technology,Copiers
41271,OFF-AR-3510,Blackstonian Pencils,Office Supplies,Art
17292,TEC-CO-5991,"Sharp Copy Machine, High-Speed",Technology,Copiers
10563,OFF-ST-6047,"Smead Lockers, Industrial",Office Supplies,Storage
21797,FUR-TA-4636,"Hon Coffee Table, with Bottom Storage",Furniture,Tables
25899,FUR-CH-5412,"Novimex Swivel Stool, Black",Furniture,Chairs
11674,FUR-CH-5454,"Office Star Swivel Stool, Adjustable",Furniture,Chairs
50319,OFF-ST-6261,"Tenex Lockers, Blue",Office Supplies,Storage
32874,OFF-PA-6504,Xerox 1949,Office Supplies,Paper
34044,TEC-AC-5859,SanDisk Cruzer 8 GB USB Flash Drive,Technology,Accessories
6073,TEC-PH-3148,"Apple Smart Phone, Full Size",Technology,Phones
31167,TEC-AC-4180,"Enermax Numeric Keypad, USB",Technology,Accessories
24531,TEC-CO-5992,"Sharp Copy Machine, Laser",Technology,Copiers
41274,OFF-FA-3080,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,Fasteners
14590,FUR-BO-5962,"Sauder Floating Shelf Set, Traditional",Furniture,Bookcases
1924,OFF-AP-3873,"Cuisinart Stove, Red",Office Supplies,Appliances
21045,FUR-TA-4691,"Hon Round Table, Rectangular",Furniture,Tables
45584,OFF-ST-6032,"Smead File Cart, Industrial",Office Supplies,Storage
41103,OFF-BI-4351,GBC Personal VeloBind Strips,Office Supplies,Binders
26175,OFF-AP-4501,"Hamilton Beach Refrigerator, Black",Office Supplies,Appliances
21278,TEC-AC-5122,"Logitech Memory Card, Erganomic",Technology,Accessories
50763,TEC-PH-5356,"Nokia Smart Phone, with Caller ID",Technology,Phones
3087,FUR-BO-5972,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases
15145,FUR-CH-4684,"Hon Rocking Chair, Set of Two",Furniture,Chairs
26127,FUR-TA-3438,"Bevis Training Table, with Bottom Storage",Furniture,Tables
6940,FUR-BO-4848,"Ikea Classic Bookcase, Metal",Furniture,Bookcases
434,OFF-ST-5700,"Rogers Lockers, Blue",Office Supplies,Storage
23020,FUR-BO-5787,"Safco Library with Doors, Pine",Furniture,Bookcases
5124,TEC-CO-3707,"Canon Wireless Fax, Color",Technology,Copiers
18108,FUR-CH-5380,"Novimex Executive Leather Armchair, Red",Furniture,Chairs
19577,FUR-CH-5378,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs
25027,OFF-AP-4949,"KitchenAid Blender, Black",Office Supplies,Appliances
19211,OFF-AR-3527,"Boston Canvas, Fluorescent",Office Supplies,Art
46602,FUR-BO-5785,"Safco Library with Doors, Metal",Furniture,Bookcases
51015,FUR-CH-4561,"Harbour Creations Swivel Stool, Adjustable",Furniture,Chairs
31000,OFF-AR-3475,"Binney & Smith Canvas, Blue",Office Supplies,Art
16126,OFF-ST-4079,"Eldon Lockers, Industrial",Office Supplies,Storage
38876,OFF-AP-5938,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances
12076,FUR-BO-5949,"Sauder Classic Bookcase, Mobile",Furniture,Bookcases
9852,FUR-BO-5967,"Sauder Library with Doors, Mobile",Furniture,Bookcases
13919,TEC-MA-5508,"Okidata Phone, White",Technology,Machines
749,TEC-CO-4774,"HP Fax Machine, Digital",Technology,Copiers
26675,FUR-BO-5961,"Sauder Floating Shelf Set, Pine",Furniture,Bookcases
3342,TEC-PH-3787,"Cisco Audio Dock, with Caller ID",Technology,Phones
1528,TEC-CO-3599,"Brother Ink, Color",Technology,Copiers
5992,FUR-BO-5966,"Sauder Library with Doors, Metal",Furniture,Bookcases
26811,TEC-AC-5135,"Logitech Router, Erganomic",Technology,Accessories
6617,FUR-BO-3631,"Bush Corner Shelving, Traditional",Furniture,Bookcases
17042,TEC-MA-4212,"Epson Receipt Printer, Wireless",Technology,Machines
18661,OFF-ST-5701,"Rogers Lockers, Industrial",Office Supplies,Storage
41015,TEC-AC-6076,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories
12422,OFF-AP-4742,"Hoover Stove, Black",Office Supplies,Appliances
31924,OFF-AP-3400,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,Appliances
48249,FUR-TA-5064,"Lesro Round Table, Rectangular",Furniture,Tables
42692,TEC-AC-5895,"SanDisk Router, Erganomic",Technology,Accessories
23452,TEC-CO-4578,"Hewlett Fax Machine, Laser",Technology,Copiers
30276,FUR-BO-4859,"Ikea Floating Shelf Set, Traditional",Furniture,Bookcases
4825,OFF-AP-3571,"Breville Microwave, Red",Office Supplies,Appliances
18517,TEC-AC-3396,"Belkin Numeric Keypad, Bluetooth",Technology,Accessories
42416,OFF-AP-3564,"Breville Blender, Silver",Office Supplies,Appliances
38336,OFF-ST-5804,Safco Steel Mobile File Cart,Office Supplies,Storage
16595,OFF-AR-3469,"BIC Sketch Pad, Easy-Erase",Office Supplies,Art
45604,OFF-ST-6048,"Smead Lockers, Single Width",Office Supplies,Storage
24158,OFF-ST-5702,"Rogers Lockers, Single Width",Office Supplies,Storage
21309,FUR-CH-4655,"Hon Executive Leather Armchair, Black",Furniture,Chairs
24594,TEC-CO-3695,"Canon Ink, Digital",Technology,Copiers
13318,OFF-ST-6264,"Tenex Lockers, Wire Frame",Office Supplies,Storage
13817,FUR-CH-4655,"Hon Executive Leather Armchair, Black",Furniture,Chairs
20409,FUR-CH-5379,"Novimex Executive Leather Armchair, Black",Furniture,Chairs
49065,FUR-TA-3766,"Chromcraft Conference Table, with Bottom Storage",Furniture,Tables
37563,OFF-PA-6433,Xerox 1884,Office Supplies,Paper
11028,FUR-CH-5441,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs
15216,TEC-CO-3593,"Brother Fax and Copier, High-Speed",Technology,Copiers
28119,TEC-CO-3709,"Canon Wireless Fax, High-Speed",Technology,Copiers
23600,FUR-BO-4853,"Ikea Corner Shelving, Mobile",Furniture,Bookcases
13927,OFF-AP-4959,"KitchenAid Microwave, White",Office Supplies,Appliances
29492,TEC-PH-5814,"Samsung Audio Dock, VoIP",Technology,Phones
27018,FUR-BO-3625,"Bush Classic Bookcase, Mobile",Furniture,Bookcases
1639,TEC-CO-3611,"Brother Wireless Fax, Laser",Technology,Copiers
26478,FUR-CH-4684,"Hon Rocking Chair, Set of Two",Furniture,Chairs
21264,FUR-CH-5379,"Novimex Executive Leather Armchair, Black",Furniture,Chairs
14354,OFF-ST-6065,"Smead Trays, Blue",Office Supplies,Storage
11647,FUR-BO-5761,"Safco Classic Bookcase, Mobile",Furniture,Bookcases
41014,TEC-PH-3121,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones
24395,FUR-BO-5777,"Safco Floating Shelf Set, Metal",Furniture,Bookcases
4636,FUR-CH-5379,"Novimex Executive Leather Armchair, Black",Furniture,Chairs
7612,TEC-CO-3680,"Canon Copy Machine, High-Speed",Technology,Copiers
30489,FUR-TA-5068,"Lesro Training Table, Fully Assembled",Furniture,Tables
8334,FUR-CH-4545,"Harbour Creations Rocking Chair, Black",Furniture,Chairs
16316,TEC-CO-4570,"Hewlett Copy Machine, Laser",Technology,Copiers
32306,TEC-PH-4900,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones
24318,TEC-CO-4574,"Hewlett Fax and Copier, Laser",Technology,Copiers
17881,FUR-CH-4654,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs
27372,TEC-PH-3785,"Cisco Audio Dock, Full Size",Technology,Phones
39758,OFF-ST-4245,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage
16767,TEC-PH-5269,"Motorola Smart Phone, with Caller ID",Technology,Phones
10888,OFF-AP-4500,"Hamilton Beach Microwave, White",Office Supplies,Appliances
23524,FUR-CH-5441,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs
13226,TEC-CO-4570,"Hewlett Copy Machine, Laser",Technology,Copiers
20578,FUR-BO-5971,"Sauder Stackable Bookrack, Mobile",Furniture,Bookcases
50219,FUR-BO-3642,"Bush Library with Doors, Traditional",Furniture,Bookcases
38338,FUR-FU-3944,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings
12441,TEC-MA-5008,"Konica Inkjet, Wireless",Technology,Machines
26047,TEC-CO-5998,"Sharp Fax Machine, Digital",Technology,Copiers
49093,TEC-CO-3596,"Brother Fax Machine, Digital",Technology,Copiers
15875,OFF-AR-3478,"Binney & Smith Canvas, Water Color",Office Supplies,Art
16411,FUR-BO-3636,"Bush Floating Shelf Set, Pine",Furniture,Bookcases
44688,TEC-CO-3708,"Canon Wireless Fax, Digital",Technology,Copiers
46340,FUR-BO-4861,"Ikea Library with Doors, Mobile",Furniture,Bookcases
39138,OFF-AP-3372,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Appliances
46572,TEC-MA-4197,"Epson Inkjet, Durable",Technology,Machines
46948,FUR-TA-3769,"Chromcraft Round Table, Adjustable Height",Furniture,Tables
50732,FUR-BO-4853,"Ikea Corner Shelving, Mobile",Furniture,Bookcases
18017,TEC-MA-5571,"Panasonic Printer, Durable",Technology,Machines
6930,TEC-CO-4792,"HP Wireless Fax, Laser",Technology,Copiers
43853,TEC-PH-3148,"Apple Smart Phone, Full Size",Technology,Phones
34291,OFF-BI-6338,VariCap6 Expandable Binder,Office Supplies,Binders
17061,FUR-CH-5395,"Novimex Rocking Chair, Black",Furniture,Chairs
25978,TEC-PH-3815,"Cisco Speaker Phone, Cordless",Technology,Phones
16833,FUR-TA-3429,"Bevis Round Table, Adjustable Height",Furniture,Tables
39757,OFF-BI-6410,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders
28607,FUR-BO-3896,"Dania Corner Shelving, Traditional",Furniture,Bookcases
42955,TEC-CO-3687,"Canon Fax Machine, Digital",Technology,Copiers
14948,FUR-BO-3647,"Bush Stackable Bookrack, Pine",Furniture,Bookcases
10184,FUR-TA-4648,"Hon Conference Table, with Bottom Storage",Furniture,Tables
11968,TEC-MA-4197,"Epson Inkjet, Durable",Technology,Machines
27679,OFF-ST-6048,"Smead Lockers, Single Width",Office Supplies,Storage
15800,OFF-ST-5693,"Rogers File Cart, Single Width",Office Supplies,Storage
1981,TEC-CO-3611,"Brother Wireless Fax, Laser",Technology,Copiers
38337,OFF-BI-4378,GBC Wire Binding Combs,Office Supplies,Binders
11429,TEC-PH-5813,"Samsung Audio Dock, Full Size",Technology,Phones
48349,TEC-PH-3152,"Apple Speaker Phone, VoIP",Technology,Phones
22055,TEC-PH-3147,"Apple Smart Phone, Cordless",Technology,Phones
41867,TEC-MA-5578,"Panasonic Receipt Printer, Wireless",Technology,Machines
30754,TEC-CO-6010,"Sharp Wireless Fax, Digital",Technology,Copiers
13024,FUR-TA-3346,"Barricks Conference Table, with Bottom Storage",Furniture,Tables
25452,FUR-TA-3760,"Chromcraft Computer Table, Fully Assembled",Furniture,Tables
924,OFF-ST-6261,"Tenex Lockers, Blue",Office Supplies,Storage
46919,TEC-AC-4174,"Enermax Mouse, USB",Technology,Accessories
17690,FUR-BO-4846,"Ikea 3-Shelf Cabinet, Pine",Furniture,Bookcases
17659,TEC-CO-3595,"Brother Fax Machine, Color",Technology,Copiers
19877,FUR-BO-3626,"Bush Classic Bookcase, Pine",Furniture,Bookcases
29688,TEC-PH-5267,"Motorola Smart Phone, Cordless",Technology,Phones
45580,TEC-PH-5355,"Nokia Smart Phone, Full Size",Technology,Phones
47963,TEC-CO-4573,"Hewlett Fax and Copier, High-Speed",Technology,Copiers
8926,FUR-BO-3897,"Dania Floating Shelf Set, Metal",Furniture,Bookcases
29788,TEC-CO-4574,"Hewlett Fax and Copier, Laser",Technology,Copiers
47215,OFF-ST-5701,"Rogers Lockers, Industrial",Office Supplies,Storage
1344,FUR-CH-4702,"Hon Swivel Stool, Black",Furniture,Chairs
8030,TEC-PH-3805,"Cisco Smart Phone, Cordless",Technology,Phones
39788,OFF-FA-3586,"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,Fasteners
13221,TEC-PH-5264,"Motorola Signal Booster, Full Size",Technology,Phones
25549,TEC-PH-5270,"Motorola Speaker Phone, Cordless",Technology,Phones
3942,FUR-CH-5441,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs
5447,FUR-BO-4848,"Ikea Classic Bookcase, Metal",Furniture,Bookcases
19331,TEC-PH-5352,"Nokia Signal Booster, VoIP",Technology,Phones
20809,FUR-CH-4531,"Harbour Creations Executive Leather Armchair, Black",Furniture,Chairs
22617,FUR-BO-5962,"Sauder Floating Shelf Set, Traditional",Furniture,Bookcases
13180,OFF-ST-5702,"Rogers Lockers, Single Width",Office Supplies,Storage
16028,FUR-BO-3647,"Bush Stackable Bookrack, Pine",Furniture,Bookcases
38877,OFF-AR-5292,Newell 315,Office Supplies,Art
37562,OFF-PA-3113,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Office Supplies,Paper
46216,FUR-BO-3624,"Bush Classic Bookcase, Metal",Furniture,Bookcases
16384,FUR-BO-3647,"Bush Stackable Bookrack, Pine",Furniture,Bookcases
17235,TEC-PH-3128,"Apple Audio Dock, Full Size",Technology,Phones
23976,TEC-PH-5351,"Nokia Signal Booster, Full Size",Technology,Phones
12623,FUR-BO-5962,"Sauder Floating Shelf Set, Traditional",Furniture,Bookcases
39440,FUR-TA-3768,Chromcraft Round Conference Tables,Furniture,Tables
29505,TEC-CO-4577,"Hewlett Fax Machine, High-Speed",Technology,Copiers
13707,TEC-CO-4568,"Hewlett Copy Machine, Color",Technology,Copiers
25465,FUR-CH-4704,"Hon Swivel Stool, Set of Two",Furniture,Chairs
15563,FUR-CH-5773,"SAFCO Executive Leather Armchair, Adjustable",Furniture,Chairs
33729,FUR-CH-4840,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs
23458,TEC-PH-3803,"Cisco Signal Booster, with Caller ID",Technology,Phones
29135,FUR-BO-3903,"Dania Library with Doors, Pine",Furniture,Bookcases
16704,TEC-CO-5992,"Sharp Copy Machine, Laser",Technology,Copiers
21252,TEC-PH-5846,"Samsung Speaker Phone, with Caller ID",Technology,Phones
26118,FUR-CH-5796,"SAFCO Rocking Chair, Set of Two",Furniture,Chairs
43171,OFF-AP-4743,"Hoover Stove, Red",Office Supplies,Appliances
42414,OFF-ST-4057,"Eldon File Cart, Single Width",Office Supplies,Storage
39441,TEC-PH-3122,Anker Astro 15000mAh USB Portable Charger,Technology,Phones
44702,FUR-CH-5776,"SAFCO Executive Leather Armchair, Set of Two",Furniture,Chairs
18374,FUR-CH-5452,"Office Star Steel Folding Chair, Red",Furniture,Chairs
28663,TEC-AC-5122,"Logitech Memory Card, Erganomic",Technology,Accessories
40885,OFF-AR-4798,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Office Supplies,Art
22819,OFF-AP-4508,"Hamilton Beach Stove, White",Office Supplies,Appliances
8911,FUR-CH-5794,"SAFCO Rocking Chair, Black",Furniture,Chairs
23508,FUR-BO-4860,"Ikea Library with Doors, Metal",Furniture,Bookcases
13695,OFF-AP-4742,"Hoover Stove, Black",Office Supplies,Appliances
6412,TEC-PH-3148,"Apple Smart Phone, Full Size",Technology,Phones
21184,FUR-CH-4655,"Hon Executive Leather Armchair, Black",Furniture,Chairs
15668,FUR-BO-5779,"Safco Floating Shelf Set, Pine",Furniture,Bookcases
17745,OFF-ST-4258,"Fellowes File Cart, Industrial",Office Supplies,Storage
18457,TEC-PH-5249,"Motorola Audio Dock, with Caller ID",Technology,Phones
43157,FUR-TA-3420,"Bevis Conference Table, Fully Assembled",Furniture,Tables
30129,TEC-AC-4185,"Enermax Router, Bluetooth",Technology,Accessories
15183,TEC-CO-3594,"Brother Fax and Copier, Laser",Technology,Copiers
12338,FUR-CH-5451,"Office Star Steel Folding Chair, Black",Furniture,Chairs
42976,OFF-ST-4107,"Eldon Trays, Single Width",Office Supplies,Storage
39439,OFF-ST-4271,"Fellowes Mobile File Cart, Black",Office Supplies,Storage
20316,TEC-MA-4206,"Epson Printer, Red",Technology,Machines
24071,FUR-BO-5948,"Sauder Classic Bookcase, Metal",Furniture,Bookcases
13948,TEC-PH-3787,"Cisco Audio Dock, with Caller ID",Technology,Phones
1303,TEC-CO-5992,"Sharp Copy Machine, Laser",Technology,Copiers
9905,OFF-ST-6047,"Smead Lockers, Industrial",Office Supplies,Storage
37590,OFF-AR-3520,Boston 1730 StandUp Electric Pencil Sharpener,Office Supplies,Art
557,TEC-AC-3405,"Belkin Router, USB",Technology,Accessories
12372,TEC-CO-3611,"Brother Wireless Fax, Laser",Technology,Copiers
37589,TEC-PH-5095,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones
30124,TEC-PH-3130,"Apple Audio Dock, with Caller ID",Technology,Phones
18144,FUR-CH-5442,"Office Star Executive Leather Armchair, Black",Furniture,Chairs
26446,OFF-ST-4078,"Eldon Lockers, Blue",Office Supplies,Storage
4695,FUR-CH-4532,"Harbour Creations Executive Leather Armchair, Red",Furniture,Chairs
2875,TEC-CO-4568,"Hewlett Copy Machine, Color",Technology,Copiers
36508,OFF-ST-5627,Portable Personal File Box,Office Supplies,Storage
8032,TEC-AC-5202,"Memorex Keyboard, USB",Technology,Accessories
39438,OFF-LA-3229,Avery 508,Office Supplies,Labels
16176,TEC-CO-4765,"HP Copy Machine, Color",Technology,Copiers
19918,TEC-AC-5121,"Logitech Memory Card, Bluetooth",Technology,Accessories
1295,FUR-BO-4855,"Ikea Corner Shelving, Traditional",Furniture,Bookcases
48605,TEC-MA-5002,"Konica Card Printer, Durable",Technology,Machines
36398,OFF-PA-6522,Xerox 1966,Office Supplies,Paper
36399,OFF-PA-6523,Xerox 1967,Office Supplies,Paper
36397,OFF-AR-5312,Newell 333,Office Supplies,Art
14130,FUR-BO-5746,"Safco 3-Shelf Cabinet, Mobile",Furniture,Bookcases
16305,FUR-CH-5442,"Office Star Executive Leather Armchair, Black",Furniture,Chairs
35875,OFF-BI-6345,Vinyl Sectional Post Binders,Office Supplies,Binders
6017,FUR-BO-5959,"Sauder Floating Shelf Set, Metal",Furniture,Bookcases
13570,TEC-MA-5503,"Okidata Inkjet, Wireless",Technology,Machines
379,FUR-BO-3892,"Dania Classic Bookcase, Traditional",Furniture,Bookcases
49236,FUR-BO-3890,"Dania Classic Bookcase, Mobile",Furniture,Bookcases
2674,FUR-BO-5954,"Sauder Corner Shelving, Pine",Furniture,Bookcases
40038,OFF-BI-3305,Avery Poly Binder Pockets,Office Supplies,Binders
18950,OFF-BI-2902,"Acco Binding Machine, Recycled",Office Supplies,Binders
27551,TEC-PH-5352,"Nokia Signal Booster, VoIP",Technology,Phones
